Format,Common Name,Scientific Name,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Air Temp(°C)
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/9/2024,2024,10,9,730,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/9/2024,2024,10,9,846,United States,US-TX-031,Texas,Blanco,1--Horizontal Heavens: Blanco/Comal County,29.9445229,-98.407588,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/9/2024,2024,10,9,945,United States,US-GA-067,Georgia,Cobb,2702 Lillie Lake Drive,33.951063,-84.6284848,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/13/2024,2024,10,13,755,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/13/2024,2024,10,13,755,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/14/2024,2024,10,14,900,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/14/2024,2024,10,14,906,United States,US-FL-099,Florida,Palm Beach,Orchard View Park,26.436809,-80.113609,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/15/2024,2024,10,15,627,United States,US-FL-091,Florida,Okaloosa,"123 Gardner Dr, Shalimar US-FL 30.43778, -86.58522",30.437781,-86.585218,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/15/2024,2024,10,15,627,United States,US-FL-091,Florida,Okaloosa,"123 Gardner Dr, Shalimar US-FL 30.43778, -86.58522",30.437781,-86.585218,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/15/2024,2024,10,15,627,United States,US-FL-091,Florida,Okaloosa,"123 Gardner Dr, Shalimar US-FL 30.43778, -86.58522",30.437781,-86.585218,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/15/2024,2024,10,15,930,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/15/2024,2024,10,15,930,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/15/2024,2024,10,15,930,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/15/2024,2024,10,15,930,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/16/2024,2024,10,16,716,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/16/2024,2024,10,16,1020,United States,US-FL-053,Florida,Hernando,"16309 Sacramento Avenue, Brooksville, Florida, US (28.511, -82.458)",28.5106134,-82.4579316,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/17/2024,2024,10,17,822,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/18/2024,2024,10,18,808,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/18/2024,2024,10,18,808,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/19/2024,2024,10,19,1500,United States,US-FL-011,Florida,Broward,Chapel Trail (Sheridan Street Mitigation Bank),26.0285391,-80.4127336,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/20/2024,2024,10,20,935,United States,US-FL-127,Florida,Volusia,My Wildlife Sanctuary,28.8936359,-81.1886165,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/23/2024,2024,10,23,933,United States,US-FL-127,Florida,Volusia,My Wildlife Sanctuary,28.8936359,-81.1886165,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/23/2024,2024,10,23,933,United States,US-FL-127,Florida,Volusia,My Wildlife Sanctuary,28.8936359,-81.1886165,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/23/2024,2024,10,23,1550,United States,US-FL-099,Florida,Palm Beach,Young home,26.5052465,-80.1397812,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/24/2024,2024,10,24,1035,United States,US-FL-127,Florida,Volusia,My Wildlife Sanctuary,28.8936359,-81.1886165,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/24/2024,2024,10,24,1035,United States,US-FL-127,Florida,Volusia,My Wildlife Sanctuary,28.8936359,-81.1886165,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/25/2024,2024,10,25,707,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/26/2024,2024,10,26,730,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/27/2024,2024,10,27,820,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/27/2024,2024,10,27,1041,United States,US-FL-099,Florida,Palm Beach,Peaceful Waters Sanctuary,26.631443,-80.2332294,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,10/28/2024,2024,10,28,1645,United States,US-FL-117,Florida,Seminole,Cordova Drive,28.7905408,-81.2722816,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/1/2024,2024,11,1,713,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/1/2024,2024,11,1,840,United States,US-MA-001,Massachusetts,Barnstable,Cummaquid yard,41.6995686,-70.2629972,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/1/2024,2024,11,1,840,United States,US-MA-001,Massachusetts,Barnstable,Cummaquid yard,41.6995686,-70.2629972,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/2/2024,2024,11,2,932,United States,US-FL-127,Florida,Volusia,My Wildlife Sanctuary,28.8936359,-81.1886165,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,906,United States,US-FL-127,Florida,Volusia,My Wildlife Sanctuary,28.8936359,-81.1886165,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,1225,United States,US-TX-215,Texas,Hidalgo,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,1225,United States,US-TX-215,Texas,Hidalgo,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,1225,United States,US-TX-215,Texas,Hidalgo,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,1225,United States,US-TX-215,Texas,Hidalgo,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,1225,United States,US-TX-215,Texas,Hidalgo,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,1225,United States,US-TX-215,Texas,Hidalgo,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/3/2024,2024,11,3,1225,United States,US-TX-215,Texas,Hidalgo,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/4/2024,2024,11,4,632,United States,US-MA-001,Massachusetts,Barnstable,Cummaquid yard,41.6995686,-70.2629972,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/4/2024,2024,11,4,920,United States,US-DE-005,Delaware,Sussex,Whartons Bluff TH (private),38.5844383,-75.27022,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/4/2024,2024,11,4,920,United States,US-DE-005,Delaware,Sussex,Whartons Bluff TH (private),38.5844383,-75.27022,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/4/2024,2024,11,4,920,United States,US-DE-005,Delaware,Sussex,Whartons Bluff TH (private),38.5844383,-75.27022,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/8/2024,2024,11,8,1545,United States,US-FL-117,Florida,Seminole,Cordova Drive,28.7905408,-81.2722816,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/8/2024,2024,11,8,1545,United States,US-FL-117,Florida,Seminole,Cordova Drive,28.7905408,-81.2722816,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/10/2024,2024,11,10,900,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/11/2024,2024,11,11,639,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/12/2024,2024,11,12,1545,United States,US-FL-099,Florida,Palm Beach,Young home,26.5052465,-80.1397812,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/12/2024,2024,11,12,1545,United States,US-FL-099,Florida,Palm Beach,Young home,26.5052465,-80.1397812,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/12/2024,2024,11,12,1545,United States,US-FL-099,Florida,Palm Beach,Young home,26.5052465,-80.1397812,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/12/2024,2024,11,12,1545,United States,US-FL-099,Florida,Palm Beach,Young home,26.5052465,-80.1397812,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/13/2024,2024,11,13,641,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/14/2024,2024,11,14,643,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/15/2024,2024,11,15,1026,United States,US-TX-029,Texas,Bexar,Olmos Basin Park--Judson Nature Trails (HOTE 098),29.4790726,-98.4750122,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/15/2024,2024,11,15,1251,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/15/2024,2024,11,15,1500,United States,US-FL-097,Florida,Osceola,"stakeout Buff-bellied Hummingbird, Kissimmee",28.2902741,-81.38866,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/19/2024,2024,11,19,637,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/21/2024,2024,11,21,656,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/21/2024,2024,11,21,706,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/21/2024,2024,11,21,706,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/21/2024,2024,11,21,706,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/25/2024,2024,11,25,645,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/25/2024,2024,11,25,937,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/25/2024,2024,11,25,937,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/25/2024,2024,11,25,937,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/25/2024,2024,11,25,937,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/25/2024,2024,11,25,937,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/26/2024,2024,11,26,641,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/28/2024,2024,11,28,900,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/28/2024,2024,11,28,900,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/28/2024,2024,11,28,900,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/28/2024,2024,11,28,900,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/30/2024,2024,11,30,1044,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/30/2024,2024,11,30,1044,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/30/2024,2024,11,30,1044,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,11/30/2024,2024,11,30,1044,United States,US-FL-057,Florida,Hillsborough,Fishhawk,27.8425875,-82.2141467,Adult Male – 1,
